sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
123492163,1582756,2011000446660,"010010207001",54,2,1,1,0,,500142687
123492165,1582756,2011000446660,"010010207001",16,2,1,4,2,450087280,
123492167,1588234,2011000446660,"010010208024",54,2,1,1,0,,500139581
123492168,1588234,2011000446660,"010010208024",57,1,1,2,1,,500131443
123492191,1580566,2011000446660,"010010205003",54,2,1,1,0,,500136330
123492196,1574891,2011000446660,"010010203001",57,1,1,2,1,,500144733
123492199,1575611,2011000446660,"010010204001",54,2,1,1,0,,500143971
123492200,1575611,2011000446660,"010010204001",57,1,1,2,1,,500143765
123492201,1575611,2011000446660,"010010204001",16,2,1,4,2,450087280,
123492202,1573082,2011000446660,"010010201002",18,2,1,3,2,450087280,
123492203,1573082,2011000446660,"010010201002",54,2,1,1,0,,500139169
123492204,1573082,2011000446660,"010010201002",57,1,1,2,1,,500145048
123492236,1578441,2011000446660,"010010205002",57,1,1,2,1,,500144803
123492237,1578441,2011000446660,"010010205002",16,2,1,4,2,450087280,
123492256,1589281,2011000446660,"010010209002",57,1,1,2,1,,500145941
123492257,1589281,2011000446660,"010010209002",16,2,1,4,2,450084530,
123492258,1581025,2011000446660,"010010205003",18,2,1,3,2,450087280,
123492259,1581025,2011000446660,"010010205003",54,2,1,1,0,,500135811
123492262,1583889,2011000446660,"010010208011",18,2,1,3,2,450087280,
123492264,1583889,2011000446660,"010010208011",57,1,1,2,1,,500132832
123492266,1592675,2011000446660,"010010211003",18,2,1,3,2,450087280,
123492268,1592675,2011000446660,"010010211003",57,1,1,2,1,,500145997
123492269,1592675,2011000446660,"010010211003",16,2,1,4,2,450087280,
123492790,1575073,2011000447593,"010010203002",69,2,1,1,0,,500145836
123492797,1578905,2011000447593,"010010205002",69,2,1,1,0,,500143408
123492798,1584549,2011000447593,"010010208012",69,2,1,1,0,,500144724
123493397,1584198,2011000449271,"010010208012",52,1,1,1,0,,500146022
123493398,1584198,2011000449271,"010010208012",52,2,1,2,1,,
123493401,1584606,2011000449271,"010010208012",52,1,1,1,0,,500146065
123493418,1573844,2011000449271,"010010202002",52,2,1,2,1,,
123493429,1591582,2011000449271,"010010210002",52,1,1,1,0,,500139169
123493436,1589226,2011000449271,"010010209002",52,2,1,2,1,,
123493441,1574509,2011000449271,"010010203001",52,1,1,1,0,,500133360
123493443,1577053,2011000449271,"010010204004",52,1,1,1,0,,500135521
123493454,1572929,2011000449271,"010010201001",52,2,1,2,1,,
123493461,1584338,2011000449271,"010010208012",52,1,1,1,0,,500144916
123493462,1584338,2011000449271,"010010208012",52,2,1,2,1,,
123494477,1577940,2011000451323,"010010205002",61,1,9,1,0,,500110475
123494482,1588173,2011000451323,"010010208024",61,1,9,1,0,,500145811
123494484,1589025,2011000451323,"010010209002",61,1,9,1,0,,500141483
123494485,1572965,2011000451323,"010010201002",61,1,9,1,0,,500139884
123494489,1589460,2011000451323,"010010209002",61,1,9,1,0,,500139531
123494511,1588037,2011000451323,"010010208024",61,1,9,1,0,,500144358
123494513,1578620,2011000451323,"010010205002",61,1,9,1,0,,500135714
123497261,1587923,2011000456799,"010010208024",69,2,1,1,0,,
123497266,1587033,2011000456799,"010010208023",69,2,1,1,0,,
123497274,1576497,2011000456799,"010010204003",69,2,1,1,0,,
123498141,1575336,2011000458607,"010010203002",47,2,1,2,1,,500135811
123498142,1584254,2011000458607,"010010208012",19,1,1,3,2,,500147136
123498144,1584254,2011000458607,"010010208012",51,1,1,1,0,,500146008
123498147,1577185,2011000458607,"010010205001",16,1,1,4,2,450063762,
123498149,1577185,2011000458607,"010010205001",47,2,1,2,1,,500144215
123498183,1590479,2011000458607,"010010209004",16,1,1,4,2,450063762,
123498184,1590479,2011000458607,"010010209004",51,1,1,1,0,,500123998
123500847,1581018,2011000462376,"010010205003",3,1,1,3,2,,
123500848,1581018,2011000462376,"010010205003",34,1,1,1,0,,500141769
123500849,1581018,2011000462376,"010010205003",1,1,1,4,2,,
123500855,1579851,2011000462376,"010010205002",3,1,1,3,2,,
123500858,1579851,2011000462376,"010010205002",32,2,1,2,1,,500143813
123500867,1586148,2011000462376,"010010208022",3,1,1,3,2,,
123500869,1586148,2011000462376,"010010208022",1,1,1,4,2,,
123500870,1586148,2011000462376,"010010208022",32,2,1,2,1,,500144095
123500872,1574385,2011000462376,"010010203001",34,1,1,1,0,,500133841
123500887,1574576,2011000462376,"010010203001",3,1,1,3,2,,
123500890,1574576,2011000462376,"010010203001",32,2,1,2,1,,500143919
123501766,1584999,2011000464240,"010010208021",66,1,2,1,0,,
123501767,1584999,2011000464240,"010010208021",51,2,2,2,10,,
123501778,1592166,2011000464240,"010010211001",66,1,2,1,0,,
123501789,1592774,2011000464240,"010010211003",51,2,2,2,10,,
123502424,1574777,2011000464876,"010010203001",52,1,1,1,0,,
123509662,1573110,2011000477543,"010010201002",50,1,1,1,0,,500143765
123509664,1585527,2011000477543,"010010208021",50,1,1,1,0,,500134333
123509666,1589256,2011000477543,"010010209002",50,1,1,1,0,,500130929
123509675,1577356,2011000477543,"010010205001",50,1,1,1,0,,500145517
123509680,1577682,2011000477543,"010010205001",50,1,1,1,0,,500143978
123509682,1584225,2011000477543,"010010208012",50,1,1,1,0,,500145859
123511098,1574692,2011000479233,"010010203001",26,1,1,2,1,,500144267
123511099,1574692,2011000479233,"010010203001",25,2,1,1,0,,500138176
123511101,1578070,2011000479233,"010010205002",25,2,1,1,0,,500139836
123512068,1590468,2011000480936,"010010209004",3,1,1,4,2,450086996,
123512070,1590468,2011000480936,"010010209004",35,1,1,2,1,,500142288
123512083,1575451,2011000480936,"010010204001",33,2,1,1,0,,500109802
123512085,1575451,2011000480936,"010010204001",7,1,1,3,2,450087279,
123512086,1575451,2011000480936,"010010204001",35,1,1,2,1,,500139180
123512092,1581971,2011000480936,"010010206001",3,1,1,4,2,450087283,
123512094,1581971,2011000480936,"010010206001",35,1,1,2,1,,500145886
123512096,1575574,2011000480936,"010010204001",3,1,1,4,2,450087283,
123512097,1575574,2011000480936,"010010204001",7,1,1,3,2,450087279,
123512110,1581622,2011000480936,"010010206001",35,1,1,2,1,,500144339
123512127,1588003,2011000480936,"010010208024",33,2,1,1,0,,500134838
123512128,1588003,2011000480936,"010010208024",3,1,1,4,2,450086996,
123512129,1588003,2011000480936,"010010208024",7,1,1,3,2,450087279,
123512130,1588003,2011000480936,"010010208024",35,1,1,2,1,,500143465
123512163,1587747,2011000480936,"010010208024",33,2,1,1,0,,500135961
123512164,1587747,2011000480936,"010010208024",3,1,1,4,2,450086996,
123512178,1583858,2011000480936,"010010208011",35,1,1,2,1,,500133506
123512196,1584126,2011000480936,"010010208012",3,1,1,4,2,450087283,
123512197,1584126,2011000480936,"010010208012",7,1,1,3,2,450087279,
123512198,1584126,2011000480936,"010010208012",35,1,1,2,1,,500143848
123512203,1587263,2011000480936,"010010208023",33,2,1,1,0,,500139392
123512204,1587263,2011000480936,"010010208023",3,1,1,4,2,450086996,
123512223,1580354,2011000480936,"010010205002",33,2,1,1,0,,500139884
123512224,1580354,2011000480936,"010010205002",3,1,1,4,2,450087283,
123512231,1591367,2011000480936,"010010210002",33,2,1,1,0,,500147898
123512233,1591367,2011000480936,"010010210002",7,1,1,3,2,450087279,
123512234,1591367,2011000480936,"010010210002",35,1,1,2,1,,500131443
123512262,1577625,2011000480936,"010010205001",35,1,1,2,1,,500140146
123512271,1577889,2011000480936,"010010205002",33,2,1,1,0,,500143028
123512273,1577889,2011000480936,"010010205002",7,1,1,3,2,450079463,
123512280,1578280,2011000480936,"010010205002",3,1,1,4,2,450087283,
123512311,1578647,2011000480936,"010010205002",33,2,1,1,0,,500144131
123512312,1578647,2011000480936,"010010205002",3,1,1,4,2,450087283,
123512313,1578647,2011000480936,"010010205002",7,1,1,3,2,450079463,
123512315,1579005,2011000480936,"010010205002",33,2,1,1,0,,500143551
123512316,1579005,2011000480936,"010010205002",3,1,1,4,2,450087283,
123512333,1578894,2011000480936,"010010205002",7,1,1,3,2,450079463,
123513803,1580858,2011000484982,"010010205003",53,1,1,1,0,,500145010
123513805,1584275,2011000484982,"010010208012",53,1,1,1,0,,500142395
123513818,1579194,2011000484982,"010010205002",51,2,1,2,1,,
123513820,1589468,2011000484982,"010010209002",51,2,1,2,1,,
123513822,1592451,2011000484982,"010010211002",51,2,1,2,1,,
123513823,1592451,2011000484982,"010010211002",53,1,1,1,0,,500147621
123513835,1587373,2011000484982,"010010208023",53,1,1,1,0,,500110956
123513843,1577351,2011000484982,"010010205001",53,1,1,1,0,,500141478
123514912,1588797,2011000487529,"010010209001",79,1,1,2,1,,
123514914,1580470,2011000487529,"010010205003",79,1,1,2,1,,
123515664,1573346,2011000488431,"010010201002",50,1,2,1,0,,500145075
123515670,1588511,2011000488431,"010010209001",50,1,2,1,0,,500143239
123515676,1591677,2011000488431,"010010211001",50,1,2,1,0,,500134916
123515682,1580066,2011000488431,"010010205002",50,1,2,1,0,,500139792
123515683,1580066,2011000488431,"010010205002",27,1,2,3,2,,500145706
123515686,1573814,2011000488431,"010010202002",27,1,2,3,2,,500145048
123515687,1573814,2011000488431,"010010202002",49,2,2,2,1,,500136400
123517573,1581526,2011000491469,"010010206001",77,2,1,3,4,,
123517575,1581526,2011000491469,"010010206001",53,2,1,2,3,,
123517576,1581526,2011000491469,"010010206001",23,2,1,5,7,,500143800
123517578,1592772,2011000491469,"010010211003",77,2,1,3,4,,
123517582,1592772,2011000491469,"010010211003",28,1,1,4,7,,500147005
123517593,1575679,2011000491469,"010010204001",77,2,1,3,4,,
123517594,1575679,2011000491469,"010010204001",55,2,1,1,0,,
123517595,1575679,2011000491469,"010010204001",53,2,1,2,3,,
123517596,1575679,2011000491469,"010010204001",23,2,1,5,7,,500141680
123517603,1572785,2011000491469,"010010201001",77,2,1,3,4,,
123517605,1572785,2011000491469,"010010201001",53,2,1,2,3,,
123517631,1580170,2011000491469,"010010205002",23,2,1,5,7,,500133941
123517639,1591199,2011000491469,"010010210002",55,2,1,1,0,,
123517642,1591199,2011000491469,"010010210002",28,1,1,4,7,,500145048
123517645,1579632,2011000491469,"010010205002",53,2,1,2,3,,
123517647,1579632,2011000491469,"010010205002",28,1,1,4,7,,500141555
123517648,1587744,2011000491469,"010010208024",77,2,1,3,4,,
123517649,1587744,2011000491469,"010010208024",55,2,1,1,0,,
123522262,1591485,2011000496426,"010010210002",55,1,1,1,0,,500613276
123522263,1591485,2011000496426,"010010210002",56,2,1,2,1,,500147579
123522264,1573883,2011000496426,"010010202002",55,1,1,1,0,,500145012
123522267,1584076,2011000496426,"010010208012",56,2,1,2,1,,500143765
123522270,1591311,2011000496426,"010010210002",55,1,1,1,0,,500143836
123522271,1591311,2011000496426,"010010210002",56,2,1,2,1,,500136817
123522288,1587703,2011000496426,"010010208024",55,1,1,1,0,,500144463
123522289,1587703,2011000496426,"010010208024",56,2,1,2,1,,500140662
123522296,1587570,2011000496426,"010010208024",55,1,1,1,0,,500136187
123522297,1587570,2011000496426,"010010208024",56,2,1,2,1,,500144894
123522302,1588962,2011000496426,"010010209002",55,1,1,1,0,,500142112
123522303,1588962,2011000496426,"010010209002",56,2,1,2,1,,500130753
123522308,1580494,2011000496426,"010010205003",55,1,1,1,0,,500135811
123522309,1580494,2011000496426,"010010205003",56,2,1,2,1,,500139884
123522312,1586829,2011000496426,"010010208022",55,1,1,1,0,,500143875
123522332,1572852,2011000496426,"010010201001",55,1,1,1,0,,500144210
123522345,1573073,2011000496426,"010010201002",56,2,1,2,1,,500141480
123522348,1573362,2011000496426,"010010201002",55,1,1,1,0,,500145079
123522349,1573362,2011000496426,"010010201002",56,2,1,2,1,,500144758
123522363,1581828,2011000496426,"010010206001",56,2,1,2,1,,500144016
123524810,1588759,2011000501928,"010010209001",32,1,2,3,2,,
123524812,1588759,2011000501928,"010010209001",54,1,2,2,1,,500138176
123525103,1589295,2011000502599,"010010209002",46,2,1,1,0,,
123525112,1584445,2011000502599,"010010208012",46,2,1,1,0,,
123525114,1587556,2011000502599,"010010208024",46,2,1,1,0,,
123525118,1574107,2011000502599,"010010202002",46,2,1,1,0,,
123525121,1574524,2011000502599,"010010203001",46,2,1,1,0,,
123525122,1583171,2011000502599,"010010207001",46,2,1,1,0,,
123525139,1576801,2011000502599,"010010204003",46,2,1,1,0,,
123525140,1580682,2011000502599,"010010205003",46,2,1,1,0,,
123525143,1591067,2011000502599,"010010210002",46,2,1,1,0,,
123525148,1592459,2011000502599,"010010211002",46,2,1,1,0,,
123525405,1588521,2011000503407,"010010209001",49,1,1,1,0,,500139169
123525407,1587375,2011000503407,"010010208023",49,1,1,1,0,,500142243
123525416,1580203,2011000503407,"010010205002",48,2,1,2,1,,500139392
123525417,1585156,2011000503407,"010010208021",49,1,1,1,0,,500144642
123525420,1579831,2011000503407,"010010205002",48,2,1,2,1,,500137333
123525433,1574905,2011000503407,"010010203001",49,1,1,1,0,,500140758
123525434,1574905,2011000503407,"010010203001",48,2,1,2,1,,500136029
123525435,1584717,2011000503407,"010010208012",49,1,1,1,0,,500134131
123525436,1584717,2011000503407,"010010208012",48,2,1,2,1,,500145993
123525446,1574903,2011000503407,"010010203001",48,2,1,2,1,,500142265
123525882,1592349,2011000504405,"010010211002",49,1,2,1,0,,500110523
123525899,1589427,2011000504405,"010010209002",49,1,2,1,0,,500146350
123526011,1584718,2011000504698,"010010208012",17,2,2,4,2,450087280,500143765
123526012,1584718,2011000504698,"010010208012",7,2,2,6,5,450087279,
123526013,1584718,2011000504698,"010010208012",24,2,2,3,2,,500145041
123526016,1584718,2011000504698,"010010208012",9,2,2,5,5,450087279,
123532805,1587545,2011000515346,"010010208024",37,1,1,2,9,,500142838
123532806,1587545,2011000515346,"010010208024",41,1,1,1,0,,500140306
123532818,1576711,2011000515346,"010010204003",41,1,1,1,0,,500144267
123533657,1584104,2011000516632,"010010208012",66,2,9,2,1,,
123533658,1584104,2011000516632,"010010208012",71,1,1,1,0,,
123533659,1589550,2011000516632,"010010209003",66,2,9,2,1,,
123533660,1589550,2011000516632,"010010209003",71,1,1,1,0,,
123533667,1575972,2011000516632,"010010204002",66,2,9,2,1,,
123533676,1583391,2011000516632,"010010207002",71,1,1,1,0,,
123533691,1585787,2011000516632,"010010208021",66,2,9,2,1,,
123533692,1585787,2011000516632,"010010208021",71,1,1,1,0,,
123533693,1575742,2011000516632,"010010204002",66,2,9,2,1,,
123533694,1575742,2011000516632,"010010204002",71,1,1,1,0,,
123533703,1582734,2011000516632,"010010207001",66,2,9,2,1,,
123533704,1582734,2011000516632,"010010207001",71,1,1,1,0,,
123533709,1582959,2011000516632,"010010207001",66,2,9,2,1,,
123533710,1582959,2011000516632,"010010207001",71,1,1,1,0,,
123533721,1592182,2011000516632,"010010211001",66,2,9,2,1,,
123533731,1583620,2011000516632,"010010207002",66,2,9,2,1,,
123538947,1575232,2011000522830,"010010203002",46,1,2,2,1,,500141868
123538950,1575232,2011000522830,"010010203002",17,2,2,3,2,450087280,
123538967,1578520,2011000522830,"010010205002",46,1,2,2,1,,500136314
123538969,1578520,2011000522830,"010010205002",13,2,2,4,2,450087281,
123538972,1578793,2011000522830,"010010205002",44,2,2,1,0,,500137333
123538974,1578793,2011000522830,"010010205002",17,2,2,3,2,450087280,
123538987,1590657,2011000522830,"010010210001",46,1,2,2,1,,500147879
123538988,1590657,2011000522830,"010010210001",44,2,2,1,0,,500143430
123538992,1590691,2011000522830,"010010210001",44,2,2,1,0,,500147265
123539000,1573543,2011000522830,"010010202001",44,2,2,1,0,,500145009
123539001,1573543,2011000522830,"010010202001",13,2,2,4,2,450087282,
123539003,1573522,2011000522830,"010010202001",46,1,2,2,1,,500139169
123539009,1592506,2011000522830,"010010211002",13,2,2,4,2,450077319,
123539010,1592506,2011000522830,"010010211002",17,2,2,3,2,450077319,
123539012,1577835,2011000522830,"010010205002",44,2,2,1,0,,500137869
123539014,1577835,2011000522830,"010010205002",17,2,2,3,2,450087280,
123539021,1592473,2011000522830,"010010211002",13,2,2,4,2,450077319,
123539031,1578654,2011000522830,"010010205002",46,1,2,2,1,,500143378
123539032,1578654,2011000522830,"010010205002",44,2,2,1,0,,500144940
123539033,1578654,2011000522830,"010010205002",13,2,2,4,2,450087281,
123539043,1579761,2011000522830,"010010205002",46,1,2,2,1,,500136092
123539045,1579761,2011000522830,"010010205002",13,2,2,4,2,450087281,
123539048,1585640,2011000522830,"010010208021",44,2,2,1,0,,500135880
123539051,1592452,2011000522830,"010010211002",46,1,2,2,1,,500136861
123539052,1592452,2011000522830,"010010211002",44,2,2,1,0,,500134823
123539055,1578320,2011000522830,"010010205002",46,1,2,2,1,,500137333
123539057,1578320,2011000522830,"010010205002",13,2,2,4,2,450087281,
123539067,1591973,2011000522830,"010010211001",46,1,2,2,1,,500145082
123539068,1591973,2011000522830,"010010211001",44,2,2,1,0,,500110456
123539070,1591973,2011000522830,"010010211001",17,2,2,3,2,450087280,
123539072,1578300,2011000522830,"010010205002",44,2,2,1,0,,500137333
123539073,1578300,2011000522830,"010010205002",13,2,2,4,2,450087281,
123539076,1587082,2011000522830,"010010208023",44,2,2,1,0,,500140627
123539079,1592400,2011000522830,"010010211002",46,1,2,2,1,,500145079
123539080,1592400,2011000522830,"010010211002",44,2,2,1,0,,500143919
123539081,1592400,2011000522830,"010010211002",13,2,2,4,2,450077319,
123539084,1583696,2011000522830,"010010208011",44,2,2,1,0,,500144095
123539103,1591830,2011000522830,"010010211001",46,1,2,2,1,,500136728
123539104,1591830,2011000522830,"010010211001",44,2,2,1,0,,500139884
123539147,1591196,2011000522830,"010010210002",46,1,2,2,1,,500147011
123539150,1591196,2011000522830,"010010210002",17,2,2,3,2,450077319,
123539175,1583029,2011000522830,"010010207001",46,1,2,2,1,,500142517
123539176,1583029,2011000522830,"010010207001",44,2,2,1,0,,500137264
123539177,1583029,2011000522830,"010010207001",13,2,2,4,2,450087281,
123539195,1592312,2011000522830,"010010211001",46,1,2,2,1,,500142085
123539198,1592312,2011000522830,"010010211001",17,2,2,3,2,450087280,
123539203,1589150,2011000522830,"010010209002",46,1,2,2,1,,500140978
123539204,1589150,2011000522830,"010010209002",44,2,2,1,0,,500140989
123539205,1589150,2011000522830,"010010209002",13,2,2,4,2,450084529,
